{{0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I},
{-0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I},
{-0.2122885706 + 0.1585842957*I, -0.2079862411 + 0.1641862954*I, -0.1999168937 + 0.1739213951*I, -0.1878106160 + 0.1869293679*I, -0.1714397699 + 0.2020490569*I, -0.1507706745 + 0.2179073651*I, -0.1260953040 + 0.2330566248*I, -0.0981063391 + 0.2461515027*I, -0.0678898394 + 0.2561374353*I, -0.0368312476 + 0.2624097469*I, -0.0064563469 + 0.2649032496*I, 0.0217506108 + 0.2640877260*I, 0.0465028153 + 0.2608695157*I, 0.0668024517 + 0.2564231825*I, 0.0819524127 + 0.2519905120*I, 0.0914989412 + 0.2486832520*I, 0.0951365214 + 0.2473144928*I, 0.0926160345 + 0.2482693824*I, 0.0836954960 + 0.2514169446*I, 0.0681615652 + 0.2560652595*I, 0.0459315653 + 0.2609707021*I, 0.0172215049 + 0.2644217008*I, -0.0172617128 + 0.2644190790*I, -0.0561694742 + 0.2589602407*I, -0.0974767428 + 0.2464015030*I, -0.1386210219 + 0.2258309730*I, -0.1768251932 + 0.1973531533*I, -0.2095482638 + 0.1621879811*I, -0.2349496943 + 0.1225318621*I, -0.2522324186 + 0.0812048216*I, -0.2617619007 + 0.0411840191*I, -0.2649316041 + 0.0051634499*I, -0.2638248277 + -0.0247361352*I, -0.2607722870 + -0.0470449829*I, -0.2579062029 + -0.0608260353*I, -0.2567740348 + -0.0654408980*I, -0.2580263448 + -0.0603143551*I, -0.2611644114 + -0.0448170311*I, -0.2643443678 + -0.0183703909*I, -0.2642884693 + 0.0191577945*I, -0.2564316302 + 0.0667700166*I, -0.2354884800 + 0.1214931762*I, -0.1965966431 + 0.1776659112*I, -0.1370126342 + 0.2268103925*I, -0.0580036147 + 0.2585555970*I, 0.0337901596 + 0.2628186469*I, 0.1264047963 + 0.2328889082*I, 0.2045899375 + 0.1683994464*I, 0.2536015617 + 0.0768222884*I, 0.2635472349 + -0.0275367220*I},
{-0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I},
{-0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I},
{-0.2122885706 + 0.1585842957*I, -0.2130009795 + 0.1576261361*I, -0.2101182845 + 0.1614488235*I, -0.2034275169 + 0.1698018299*I, -0.1925533264 + 0.1820401949*I, -0.1770692319 + 0.1971342263*I, -0.1566562646 + 0.2137153032*I, -0.1312765430 + 0.2301779427*I, -0.1013185740 + 0.2448468146*I, -0.0676697341 + 0.2561956736*I, -0.0316845155 + 0.2630808004*I, 0.0049555823 + 0.2649355738*I, 0.0404610009 + 0.2618746331*I, 0.0731754755 + 0.2546777687*I, 0.1017749816 + 0.2446574528*I, 0.1253736373 + 0.2334456406*I, 0.1435164609 + 0.2227519731*I, 0.1560730894 + 0.2141415579*I, 0.1630723154 + 0.2088608054*I, 0.1645286298 + 0.2077155412*I, 0.1603100211 + 0.2109884196*I, 0.1500858900 + 0.2183795816*I, 0.1333789522 + 0.2289660918*I, 0.1097257635 + 0.2411963368*I, 0.0789251168 + 0.2529550197*I, 0.0413222591 + 0.2617401134*I, -0.0019532117 + 0.2649747177*I, -0.0488918590 + 0.2604323371*I, -0.0967283671 + 0.2466962486*I, -0.1423032571 + 0.2235289670*I, -0.1825965104 + 0.1920258589*I, -0.2152924650 + 0.1544816190*I, -0.2392087452 + 0.1139938258*I, -0.2544620306 + 0.0739221960*I, -0.2623335685 + 0.0373699734*I, -0.2648937945 + 0.0068332800*I, -0.2645037894 + -0.0159110478*I, -0.2633121055 + -0.0297010299*I, -0.2628221302 + -0.0337630560*I, -0.2635517848 + -0.0274931411*I, -0.2647786902 + -0.0103759962*I, -0.2643797513 + 0.0178539405*I, -0.2588319656 + 0.0567576397*I, -0.2435135336 + 0.1044824149*I, -0.2134776724 + 0.1569799333*I, -0.1647970526 + 0.2075026446*I, -0.0963456686 + 0.2468459605*I, -0.0115300981 + 0.2647309444*I, 0.0808315397 + 0.2523522900*I, 0.1672933703 + 0.2054953633*I},
{-0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I},
{-0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I},
{-0.2122885706 + 0.1585842957*I, -0.2178088815 + 0.1509129126*I, -0.2195427272 + 0.1483792675*I, -0.2174879302 + 0.1513750848*I, -0.2113465028 + 0.1598376420*I, -0.2005354614 + 0.1732078081*I, -0.1842988398 + 0.1903926304*I, -0.1619126245 + 0.2097610977*I, -0.1329508738 + 0.2292149236*I, -0.0975544728 + 0.2463707387*I, -0.0566239843 + 0.2588612379*I, -0.0118594048 + 0.2647163965*I, 0.0343975694 + 0.2627398396*I, 0.0795029967 + 0.2527739891*I, 0.1209500616 + 0.2357678915*I, 0.1567848363 + 0.2136209989*I, 0.1858791568 + 0.1888500864*I, 0.2079905928 + 0.1641807827*I, 0.2236100464 + 0.1421758179*I, 0.2336576417 + 0.1249780883*I, 0.2391160054 + 0.1141882307*I, 0.2406857457 + 0.1108412735*I, 0.2385258691 + 0.1154158821*I, 0.2321204028 + 0.1278105421*I, 0.2203011752 + 0.1472508346*I, 0.2014510703 + 0.1721420411*I, 0.1738966324 + 0.1999384338*I, 0.1364574753 + 0.2271448294*I, 0.0890501792 + 0.2495705945*I, 0.0331694923 + 0.2628977004*I, -0.0279629729 + 0.2635023496*I, -0.0897350580 + 0.2493251601*I, -0.1469613479 + 0.2204943951*I, -0.1949769806 + 0.1794418934*I, -0.2306622792 + 0.1304236521*I, -0.2530585010 + 0.0785926915*I, -0.2633958950 + 0.0289485505*I, -0.2645856375 + -0.0144864251*I, -0.2604043549 + -0.0490406771*I, -0.2546443397 + -0.0732917208*I, -0.2504201902 + -0.0866322365*I, -0.2496850634 + -0.0887287169*I, -0.2529008832 + -0.0790984156*I, -0.2587808043 + -0.0569904500*I, -0.2640915409 + -0.0217042417*I, -0.2636435234 + 0.0265990345*I, -0.2507461111 + 0.0856843266*I, -0.2184563858 + 0.1499740764*I, -0.1617701894 + 0.2098709648*I, -0.0804177180 + 0.2524844682*I},
{-0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I},
{-0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, -0.0000000000 + 0.0000000000*I},
{-0.2122885706 + 0.1585842957*I, -0.2224052783 + 0.1440531438*I, -0.2281553734 + 0.1347610539*I, -0.2298842751 + 0.1317901215*I, -0.2275928302 + 0.1357089521*I, -0.2207940067 + 0.1465108279*I, -0.2085080698 + 0.1635230898*I, -0.1894231938 + 0.1852950882*I, -0.1622258807 + 0.2095189245*I, -0.1260642637 + 0.2330734165*I, -0.0810475124 + 0.2522830093*I, -0.0286266282 + 0.2634310768*I, 0.0283157605 + 0.2634646727*I, 0.0857810807 + 0.2507130277*I, 0.1393556617 + 0.2253783832*I, 0.1851153317 + 0.1895988661*I, 0.2204484597 + 0.1470302441*I, 0.2445299282 + 0.1020809986*I, 0.2583150087 + 0.0590658304*I, 0.2641041509 + 0.0215502562*I, 0.2648626286 + -0.0079500970*I, 0.2635079455 + -0.0279101905*I, 0.2623148534 + -0.0375011165*I, 0.2624912903 + -0.0362455318*I, 0.2639108256 + -0.0238010962*I, 0.2649819165 + 0.0000000000*I, 0.2626862721 + 0.0348042890*I, 0.2528886935 + 0.0791373792*I, 0.2310465444 + 0.1297417065*I, 0.1933646747 + 0.1811781406*I, 0.1382278159 + 0.2260718624*I, 0.0674654916 + 0.2562495337*I, -0.0131636755 + 0.2646547444*I, -0.0947476958 + 0.2474637149*I, -0.1672504923 + 0.2055302628*I, -0.2221597339 + 0.1444315364*I, -0.2547344332 + 0.0729779733*I, -0.2649807794 + 0.0007762727*I, -0.2570992803 + -0.0641511975*I, -0.2378422869 + -0.1168180750*I, -0.2145874143 + -0.1554595049*I, -0.1938270000 + -0.1806834529*I, -0.1803654154 + -0.1941229842*I, -0.1770944830 + -0.1971115425*I, -0.1849836982 + -0.1897272976*I, -0.2029240307 + -0.1704032095*I, -0.2272610032 + -0.1362639075*I, -0.2511922265 + -0.0843675376*I, -0.2646159701 + -0.0139213660*I, -0.2553235045 + 0.0708895204*I},
{-0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, -0.0000000000 + 0.0000000000*I},
{-0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, 0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, -0.0000000000 + 0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I, 0.0000000000 + -0.0000000000*I},
